character,action,frame,hitbox_1_status,hitbox_1_size,hitbox_1_x,hitbox_1_y,hitbox_2_status,hitbox_2_size,hitbox_2_x,hitbox_2_y,hitbox_3_status,hitbox_3_size,hitbox_3_x,hitbox_3_y,hitbox_4_status,hitbox_4_size,hitbox_4_x,hitbox_4_y,locomotion_x,locomotion_y,iasa,facing_changed,projectile
10,14,10,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0.009999632835388184,0.0,False,False,False
10,63,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,4,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,5,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,6,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,7,True,3.327911853790283,-6.366450309753418,7.582464353945397,True,4.655951976776123,-5.970990180969238,5.38938822021737,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,8,True,3.327911853790283,-7.195600509643555,11.128097669985436,True,4.655951976776123,-9.319099426269531,10.431436674502038,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,9,True,3.327911853790283,-6.067556381225586,15.538837568667077,True,4.655951976776123,-8.285677909851074,15.798627035524987,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,10,True,3.327911853790283,-3.1816787719726562,18.46488107910409,True,3.8278799057006836,-3.6617374420166016,20.646090643313073,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,11,True,3.327911853790283,-0.025049209594726562,19.23357309570565,True,3.8278799057006836,0.9713039398193359,21.231104986574792,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,12,True,3.327911853790283,2.4561996459960938,18.305636541750573,True,3.8278799057006836,4.184562683105469,19.722203390505456,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,13,True,3.327911853790283,3.9363327026367188,16.493044989016198,True,3.8278799057006836,6.015483856201172,17.30462373962655,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,14,True,3.327911853790283,4.530763626098633,14.604474203493737,True,3.8278799057006836,6.741518020629883,14.902771131899499,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,15,True,3.327911853790283,4.71782112121582,13.02655805816903,True,3.8278799057006836,6.952323913574219,13.040143148806237,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,16,True,3.327911853790283,4.65416145324707,11.560275213625573,True,3.8278799057006836,6.881925582885742,11.385270254519128,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,17,True,3.327911853790283,4.4236907958984375,10.16757311096444,True,3.8278799057006836,6.633325576782227,9.835224287417077,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,18,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,19,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,20,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,21,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,22,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,23,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,24,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,25,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,26,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,27,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,28,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,29,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,30,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,31,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,32,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,33,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,34,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,35,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,36,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,37,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,38,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,39,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,40,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,63,41,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,65,12,True,3.4958698749542236,-0.9599990844726562,6.528003692626953,True,3.4958698749542236,5.709159851074219,6.271602630615234,True,2.9919960498809814,0.38988494873046875,3.8806533813476562,False,0,0,0,0,0,False,False,False
10,65,13,True,3.4958698749542236,-0.9599990844726562,6.52800178527832,True,3.4958698749542236,5.707653045654297,6.270040512084961,True,2.9919960498809814,0.38677215576171875,3.881502151489258,False,0,0,0,0,0,False,False,False
10,245,1,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0.5466537475585938,0.0,False,False,False
10,245,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0.0,0.0,False,False,False
10,245,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0.0,0.0,False,False,False
10,245,4,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0.0,0.0,False,False,False
10,245,5,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0.0,0.0,False,False,False
10,245,6,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0.0,0.0,False,False,True
10,245,7,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0.0,0.0,False,False,False
10,245,8,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0.0,0.0,False,False,False
10,245,9,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0.0,0.0,False,False,False
10,245,10,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0.0,0.0,False,False,False
10,245,11,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0.0,0.0,False,False,False
10,65,14,True,3.4958698749542236,0.9599990844726562,6.52800178527832,True,3.4958698749542236,-5.706819534301758,6.26972770690918,True,2.9919960498809814,-0.38464927673339844,3.883366107940674,False,0,0,0,0,0,False,False,False
10,65,15,True,3.4958698749542236,0.9599990844726562,6.528000831604004,True,3.4958698749542236,-5.706670761108398,6.2707600593566895,True,2.9919960498809814,-0.3834724426269531,3.886113166809082,False,0,0,0,0,0,False,False,False
10,14,11,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,14,12,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,14,13,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,14,14,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,14,15,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,14,16,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,44,16,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,True,False,False
10,44,17,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,True,False,False
10,60,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,5.14984130859375e-05,0.0,False,False,False
10,60,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0.0001544952392578125,0.0,False,False,False
10,60,4,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0.0001392364501953125,0.0,False,False,False
10,60,5,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,8.0108642578125e-05,0.0,False,False,False
10,60,6,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-2.288818359375e-05,0.0,False,False,False
10,60,7,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0001678466796875,0.0,False,False,False
10,60,8,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.00035858154296875,0.0,False,False,False
10,60,9,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,1.3425788879394531,0.0,False,False,False
10,60,10,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,1.3425788879394531,0.0,False,False,False
10,60,11,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,1.3425788879394531,0.0,False,False,False
10,60,12,True,3.515399932861328,-9.910884857177734,13.902848379519128,True,3.124799966812134,-7.852546691894531,10.32395567169442,True,2.343600034713745,-6.516323089599609,7.88060964813485,False,0,0,0,1.3425788879394531,0.0,False,False,False
10,60,13,True,3.515399932861328,-12.138687133789062,12.137118475344323,True,3.124799966812134,-8.867298126220703,9.495510237124108,True,2.343600034713745,-6.255409240722656,7.8598905967737664,False,0,0,0,1.3425788879394531,0.0,False,False,False
10,60,14,True,3.515399932861328,-13.26949691772461,9.863296644594811,True,3.124799966812134,-9.169517517089844,8.501263754274987,True,2.343600034713745,-5.942901611328125,7.826299326326989,False,0,0,0,1.3425788879394531,0.0,False,False,False
10,60,15,True,3.515399932861328,-13.551334381103516,7.759803907778405,True,3.124799966812134,-9.05511474609375,7.574339525606774,True,2.343600034713745,-5.578136444091797,7.779963152315759,False,0,0,0,0.9965324401855469,0.0,False,False,False
10,60,16,True,3.515399932861328,-13.276805877685547,6.506726400759362,True,3.124799966812134,-8.68460464477539,7.017035620119714,True,2.343600034713745,-5.159908294677734,7.721008436586999,False,0,0,0,0.9965324401855469,0.0,False,False,False
10,60,17,True,3.515399932861328,-12.839622497558594,5.931991236117028,True,3.124799966812134,-8.226367950439453,6.753028528597497,True,2.343600034713745,-4.686439514160156,7.64956249466195,False,0,0,0,0.9965324401855469,0.0,False,False,False
10,60,18,True,3.515399932861328,-12.30538558959961,5.541125433352136,True,3.124799966812134,-7.699131011962891,6.563715593722009,True,2.343600034713745,-4.155345916748047,7.565752165224694,False,0,0,0,0.9965324401855469,0.0,False,False,False
10,60,19,True,3.515399932861328,-11.687271118164062,5.195589201357507,True,3.124799966812134,-7.1063690185546875,6.392127649691247,True,2.343600034713745,-3.5636367797851562,7.4697047637964715,False,0,0,0,0.9965324401855469,0.0,False,False,False
10,60,20,True,3.515399932861328,-10.964248657226562,4.7860194610620965,True,3.124799966812134,-6.439075469970703,6.194780485537194,True,2.343600034713745,-2.907764434814453,7.361547129061364,False,0,0,0,0.9965324401855469,0.0,False,False,False
10,60,21,True,3.515399932861328,-10.024063110351562,4.094463961031579,True,3.124799966812134,-5.716987609863281,6.038538114931725,True,2.343600034713745,-2.1836929321289062,7.241406099703454,False,0,0,0,0.9965324401855469,0.0,False,False,False
10,60,22,True,3.515399932861328,-8.49566650390625,2.8966390060450067,True,3.124799966812134,-4.92681884765625,5.877356665041589,True,2.343600034713745,-1.3869819641113281,7.109408514406823,False,0,0,0,0.9965362548828125,0.0,False,False,False
10,60,23,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0.9965324401855469,0.0,False,False,False
10,60,24,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0.9965324401855469,0.0,False,False,False
10,60,25,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0.9965362548828125,0.0,False,False,False
10,60,26,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0.9965324401855469,0.0,False,False,False
10,60,27,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0.9965324401855469,0.0,False,False,False
10,60,28,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0.9965324401855469,0.0,False,False,False
10,60,29,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0.9965324401855469,0.0,False,False,False
10,60,30,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0.9965362548828125,0.0,False,False,False
10,60,31,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,60,32,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,60,33,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,60,34,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,60,35,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,60,36,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,60,37,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,60,38,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,60,39,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,369,1,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0.0,False,False,False
10,369,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,69,1,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0.26000022888183594,False,False,False
10,69,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0.029999732971191406,False,False,False
10,69,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,69,4,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,69,5,True,5.155920028686523,1.81607985496521,6.046871185302734,True,5.987897872924805,2.718341112136841,3.9525222778320312,False,0,0,0,False,0,0,0,0,0,False,False,False
10,69,6,True,5.155920028686523,2.01779842376709,6.163057327270508,True,5.987897872924805,2.942934989929199,4.081894874572754,False,0,0,0,False,0,0,0,0,0,False,False,False
10,69,7,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,69,8,True,5.155920028686523,1.0777359008789062,5.619564533233643,True,5.987897872924805,2.370105743408203,3.750335216522217,False,0,0,0,False,0,0,0,0,0,False,False,False
10,69,9,True,5.155920028686523,0.6090793609619141,5.348516464233398,True,5.987897872924805,1.983163833618164,3.526412010192871,False,0,0,0,False,0,0,0,0,0,False,False,False
10,69,10,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,69,11,True,5.155920028686523,1.102926254272461,5.632497429847717,True,5.987897872924805,2.1944751739501953,3.6471773386001587,False,0,0,0,False,0,0,0,0,0,False,False,False
10,68,1,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,2.989999771118164,False,False,False
10,68,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,2.7599992752075195,False,False,False
10,68,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,2.530000686645508,False,False,False
10,68,4,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,2.299999237060547,False,False,False
10,68,5,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,2.0699996948242188,False,False,False
10,68,6,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,1.8400001525878906,False,False,False
10,68,7,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,1.6100006103515625,False,False,False
10,68,8,True,4.296599864959717,3.7242431640625,12.49870491027832,True,4.296599864959717,5.039405822753906,13.521993637084961,True,4.296599864959717,2.069385528564453,12.781137466430664,False,0,0,0,0,1.3799991607666016,False,False,False
10,68,9,True,4.296599864959717,0.0294189453125,15.770977020263672,True,4.296599864959717,0.18133163452148438,18.004505157470703,True,4.296599864959717,-0.7710380554199219,14.050556182861328,False,0,0,0,0,1.1499996185302734,False,False,False
10,68,10,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0.9200000762939453,False,False,False
10,68,11,True,3.659921884536743,1.2238616943359375,12.274971008300781,True,4.882499694824219,1.6680717468261719,14.418254852294922,True,4.882499694824219,-0.6105842590332031,8.892524719238281,False,0,0,0,0,0.6900005340576172,False,False,False
10,68,12,True,3.659921884536743,0.2990264892578125,13.18978500366211,True,4.882499694824219,-0.06712722778320312,15.685447692871094,True,4.882499694824219,-0.6596107482910156,9.082588195800781,False,0,0,0,0,0.45999908447265625,False,False,False
10,68,13,True,3.659921884536743,-0.2864036560058594,13.07242202758789,True,4.882499694824219,-1.1261863708496094,14.867687225341797,True,4.882499694824219,-0.6484832763671875,9.097702026367188,False,0,0,0,0,0.22999954223632812,False,False,False
10,68,14,True,3.659921884536743,-0.5160102844238281,12.479442596435547,True,4.882499694824219,-1.4862480163574219,13.011547088623047,True,4.882499694824219,-0.5842781066894531,9.020599365234375,False,0,0,0,0,0.0,False,False,False
10,68,15,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,68,16,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,68,17,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,68,18,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,68,19,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,68,20,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,68,21,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,68,22,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,14,17,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0.0,0.0,False,False,False
10,68,23,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,68,24,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,68,25,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,68,26,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,68,27,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,68,28,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,68,29,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,68,30,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,68,31,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,68,32,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,57,1,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0.0,0.0,False,False,False
10,57,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0.0,0.0,False,False,False
10,57,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0.0,0.0,False,False,False
10,57,4,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0.0,0.0,False,False,False
10,57,5,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0.0,0.0,False,False,False
10,57,6,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0.0,0.0,False,False,False
10,57,7,True,2.7342000007629395,8.943805694580078,1.690507786181115,True,2.7342000007629395,10.70465087890625,0.9646403955484857,True,3.124799966812134,12.465492248535156,0.2387727664972772,False,0,0,0,0.0,0.0,False,False,False
10,88,1,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0.0,False,False,False
10,183,1,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,183,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,183,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,183,4,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,183,5,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,183,6,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,183,7,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,183,8,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,183,9,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,183,10,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,183,11,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,183,12,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,183,13,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,183,14,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,183,15,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,183,16,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,183,17,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,183,18,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,183,19,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,183,20,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,183,21,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,183,22,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,183,23,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,183,24,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,183,25,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,183,26,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,0,0,False,False,False
10,187,1,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.8164334297180176,0.0,False,False,False
10,187,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.7364335060119629,0.0,False,False,False
10,187,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.6564335823059082,0.0,False,False,False
10,187,4,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.5764336585998535,0.0,False,False,False
10,187,5,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.4964334964752197,0.0,False,False,False
10,187,6,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.41643357276916504,0.0,False,False,False
10,187,7,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.33643364906311035,0.0,False,False,False
10,187,8,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.25643372535705566,0.0,False,False,False
10,187,9,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.17643356323242188,0.0,False,False,False
10,187,10,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.09643363952636719,0.0,False,False,False
10,187,11,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0164337158203125,0.0,False,False,False
10,187,12,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,187,13,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,187,14,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,187,15,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,187,16,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,187,17,True,7.030799865722656,-13.617727756500244,6.427324907686852,True,3.9059998989105225,-7.951592922210693,6.301790373232507,True,3.9059998989105225,-3.9338784217834473,5.775316851046227,False,0,0,0,-0.0,0.0,False,False,False
10,187,18,True,7.030799865722656,-13.021371364593506,6.396528856661462,True,3.9059998989105225,-7.168629169464111,6.196231024172448,True,3.9059998989105225,-3.1138463020324707,5.775916235354089,False,0,0,0,-0.0,0.0,False,False,False
10,187,19,True,7.030799865722656,-13.39900827407837,6.440346376803063,True,3.9059998989105225,-7.569249629974365,6.374859945681237,True,3.9059998989105225,-3.5229954719543457,5.775774137880944,False,0,0,0,-0.0,0.0,False,False,False
10,187,20,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,187,21,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,187,22,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,187,23,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,187,24,True,4.68720006942749,5.483035087585449,7.777736799624108,True,6.249599933624268,8.46537160873413,8.121892111208581,True,6.249599933624268,0.9982194900512695,8.693902151491784,False,0,0,0,-0.0,0.0,False,False,False
10,187,25,True,4.68720006942749,7.536359786987305,8.560782568361901,True,6.249599933624268,11.344107151031494,8.564825193789147,True,6.249599933624268,1.8086174726486206,9.033863203432702,False,0,0,0,-0.0,0.0,False,False,False
10,187,26,True,4.68720006942749,8.091153621673584,8.59531797638192,True,6.249599933624268,11.78602647781372,8.648931639101647,True,6.249599933624268,2.497021585702896,9.010244505312585,False,0,0,0,-0.0,0.0,False,False,False
10,187,27,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,187,28,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,187,29,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,187,30,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,187,31,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,187,32,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,187,33,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,187,34,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,187,35,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,187,36,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,187,37,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
10,187,38,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,-0.0,0.0,False,False,False
